时间,仿真时间,真实压高度,仿真气压高度,真实指示空速,仿真指示空速,真实真空速,仿真真空速,真实马赫数,仿真马赫数,真实垂直速度,仿真垂直速度,真实大气静温,仿真大气静温
298.2,298.2,1860.15768151588,1869.97352186883,224.667959808701,223.302060666385,259.7444524208,245.680065087896,0.779830481512197,0.726259367194618,8.23722262104002,4.44368036294615,276.058975070147,279.903992374529
298.3,298.3,1860.98147272597,1859.59326720765,224.681137032121,222.900539561491,259.77203161588,245.105503094802,0.779920846494791,0.724567178425242,8.238601580794,4.11107011650663,276.053620427281,280.008188756312
298.4,298.4,1861.80539790671,1861.96236603882,224.6930838342,223.146621898973,259.798040679252,245.406433744904,0.780006500437746,0.725445199755162,8.2399020339626,3.60467661940479,276.048264913606,279.863020741577
298.5,298.5,1862.62944920487,1858.47311709589,224.703799701842,223.061024123423,259.822478584123,245.267639806282,0.780087440049476,0.725033748555238,8.24112392920616,3.71597358373733,276.042908580168,279.915844225674
298.6,298.6,1863.45361876224,1863.85316636532,224.713284164757,223.222312755218,259.845344365727,245.513897069174,0.780163662224373,0.725761556779665,8.24226721828635,3.94039094618189,276.037551478045,279.875174257373
298.7,298.7,1864.27789871596,1857.9006247247,224.721536795453,223.017702393223,259.866637121361,245.212680685921,0.780235164042937,0.724873012673293,8.24333185606806,4.70460488778532,276.032193658346,279.994830013273
298.8,298.8,1865.10228119879,1861.03852176655,224.72855720924,223.205291650319,259.886356010425,245.459123360386,0.7803019427719,0.725595294428804,8.24431780052123,5.07840799929907,276.026835172208,279.940220985266
298.9,298.9,1865.92675833945,1859.22072271825,224.734345064228,223.145365546191,259.904500254449,245.369948667873,0.780363995864343,0.725332095295589,8.24522501272245,5.30824685500299,276.021476070794,279.974606043774
299,299,1866.75132226293,1858.17525496305,224.738900061323,223.190421387532,259.921069137131,245.406105208356,0.7804213209598,0.725433980450581,8.24605345685654,5.62847919910233,276.016116405291,279.872709041208
299.1,299.1,1867.57596509079,1868.28316320135,224.742221944223,223.621380440391,259.936062004359,246.009682014535,0.780473915884366,0.727209297631004,8.24680310021795,5.543182224328,276.01075622691,279.74161369167
299.2,299.2,1868.40067894146,1866.40807314372,224.744310499415,223.553014169611,259.949478264241,245.910406713024,0.780521778650784,0.726916750045519,8.24747391321204,5.08614737071358,276.005395586881,279.803302765582
299.3,299.3,1869.22545593059,1860.92913534136,224.745165556173,223.38231809291,259.961317387125,245.652397460206,0.780564907458536,0.726154745946731,8.24806586935625,5.7084199453355,276.000034536451,279.868476510568
299.4,299.4,1870.05028817132,1860.68451415124,224.744786986548,223.304688460292,259.971578905624,245.563894185365,0.78060330069392,0.725897768656023,8.24857894528118,6.27781994999025,275.994673126886,279.973592968451
299.5,299.5,1870.87516777462,1863.05006731583,224.743174705365,223.485586291919,259.980262414629,245.793161202008,0.780636956930123,0.726568138862337,8.24901312073146,5.77754569995447,275.989311409465,279.811975327364
299.6,299.6,1871.70008684958,1858.73275284118,224.740328670215,223.290998199211,259.987367571332,245.523834707294,0.780665874927284,0.725776463606384,8.2493683785666,6.35505151645103,275.983949435478,279.871182313649
299.7,299.7,1872.52503750375,1862.50154154468,224.736248881447,223.422114924796,259.992894095232,245.716321261035,0.780690053632552,0.726344127772492,8.24964470476162,6.32251557640972,275.978587256226,279.828172650567
299.8,299.8,1873.35001184341,1862.86308302545,224.73093538216,223.438921147268,259.996841768153,245.739440415935,0.780709492180133,0.726412059168846,8.24984208840763,6.23921230442847,275.973224923018,279.863982857394
299.9,299.9,1874.17500197391,1868.99109258035,224.724388258198,223.706629112061,259.999210434245,246.112558036289,0.780724189891339,0.727509106836191,8.24996052171227,6.15104818473443,275.96786248717,279.851118723362
300,300,1875,1871.62021624858,224.716607638133,223.868676767304,260,246.324632693502,0.780734146274613,0.728130278588445,8.25,5.87219950994354,275.9625,279.798969343831
300.1,300.1,1875.82499802609,1869.93019328102,224.70759369326,223.854489143227,259.999210434245,246.287297733763,0.780739361025566,0.728017615548316,8.24996052171227,5.44614748985499,275.95713751283,279.765326136548
300.2,300.2,1876.64998815659,1871.87765009875,224.697346637583,223.952627087479,259.996841768153,246.420314800695,0.78073983402699,0.728408014327333,8.24984208840763,6.47889136227371,275.951775076982,279.743534571663
300.3,300.3,1877.47496249625,1880.77184306895,224.685866727808,224.385337355037,259.992894095232,247.011084660171,0.780735565348874,0.730142321671276,8.24964470476162,6.66021745421252,275.946412743774,279.511344637359
